Time - Theta_sim,Amplitude - Theta_sim,Time - Theta_Motor,Amplitude - Theta_Motor,Time - Input V,Amplitude - Input V
0,0,0,0,0,0
1,0.000820672,1,0,1,0.128
2,0.00298396,2,0,2,0.256
3,0.00682183,3,0,3,0.384
4,0.0125454,4,0.00153398,4,0.512
5,0.020289,5,0.00306796,5,0.64
6,0.0301379,6,0.0076699,6,0.768
7,0.0421465,7,0.0138058,7,0.896
8,0.0560416,8,0.0214757,8,0.976
9,0.0703159,9,0.0306796,9,0.848
10,0.0840106,10,0.0414175,10,0.72
11,0.096516,11,0.0536893,11,0.592
12,0.107444,12,0.0644272,12,0.464
13,0.116549,13,0.0736311,13,0.336
14,0.123673,14,0.081301,14,0.208
15,0.128717,15,0.0889709,15,0.08
16,0.131617,16,0.0920388,16,-0.048
17,0.132333,17,0.0951068,17,-0.176
18,0.13084,18,0.0951068,18,-0.304
19,0.12712,19,0.0951068,19,-0.432
20,0.121164,20,0.0951068,20,-0.56
21,0.112965,21,0.0920388,21,-0.688
22,0.102518,22,0.0859029,22,-0.816
23,0.0898217,23,0.079767,23,-0.944
24,0.0757969,24,0.0705631,24,-0.928
25,0.0617479,25,0.0582913,25,-0.8
26,0.0485042,26,0.0475534,26,-0.672
27,0.0365934,27,0.0352816,27,-0.544
28,0.0263509,28,0.0245437,28,-0.416
29,0.0179902,29,0.0153398,29,-0.288
30,0.0116469,30,0.00613592,30,-0.16
31,0.00740745,31,0,31,-0.032
32,0.00532664,32,-0.00306796,32,0.096
33,0.00543942,33,-0.00460194,33,0.224
34,0.007768,34,-0.00460194,34,0.352
35,0.0123265,35,-0.00460194,35,0.48
36,0.0191239,36,-0.00460194,36,0.608
37,0.0281659,37,0,37,0.736
38,0.0394562,38,0.00613592,38,0.864
39,0.052997,39,0.0138058,39,0.992
40,0.067251,40,0.0245437,40,0.88
41,0.0811381,41,0.0368155,41,0.752
42,0.093971,42,0.0475534,42,0.624
43,0.105313,43,0.0598253,43,0.496
44,0.114886,44,0.0690291,44,0.368
45,0.122513,45,0.078233,45,0.24
46,0.128082,46,0.0843689,46,0.112
47,0.131521,47,0.0905049,47,-0.016
48,0.132785,48,0.0935728,48,-0.144
49,0.131845,49,0.0951068,49,-0.272
50,0.128683,50,0.0951068,50,-0.4
51,0.123286,51,0.0951068,51,-0.528
52,0.115648,52,0.0935728,52,-0.656
53,0.105763,53,0.0874369,53,-0.784
54,0.0936297,54,0.081301,54,-0.912
55,0.0797575,55,0.0705631,55,-0.96
56,0.0656005,56,0.0598253,56,-0.832
57,0.0520829,57,0.0475534,57,-0.704
58,0.0397927,58,0.0368155,58,-0.576
59,0.0291037,59,0.0245437,59,-0.448
60,0.0202539,60,0.0153398,60,-0.32
61,0.0133944,61,0.00613592,61,-0.192
62,0.00862143,62,0,62,-0.064
63,0.00599615,63,-0.00460194,63,0.064
64,0.00555748,64,-0.00613592,64,0.192
65,0.00733016,65,-0.0076699,65,0.32
66,0.0113299,66,-0.0076699,66,0.448
67,0.0175668,67,-0.0076699,67,0.576
68,0.0260472,68,-0.00460194,68,0.704
69,0.0367751,69,0.00153398,69,0.832
70,0.049753,70,0.0107379,70,0.96
71,0.0638543,71,0.0199418,71,0.912
72,0.0778493,72,0.0306796,72,0.784
73,0.0909561,73,0.0429515,73,0.656
74,0.102677,74,0.0536893,74,0.528
75,0.112697,75,0.0644272,75,0.4
76,0.120813,76,0.0736311,76,0.272
77,0.126898,77,0.081301,77,0.144
78,0.130871,78,0.0874369,78,0.016
79,0.132679,79,0.0905049,79,-0.112
80,0.132291,80,0.0920388,80,-0.24
81,0.129684,81,0.0920388,81,-0.368
82,0.124846,82,0.0920388,82,-0.496
83,0.117769,83,0.0920388,83,-0.624
84,0.108446,84,0.0859029,84,-0.752
85,0.0968744,85,0.079767,85,-0.88
86,0.0831548,86,0.0705631,86,-0.992
87,0.0688895,87,0.0598253,87,-0.864
88,0.055098,88,0.0506214,88,-0.736
89,0.0424284,89,0.0368155,89,-0.608
90,0.031293,90,0.0260777,90,-0.48
91,0.021954,91,0.0153398,91,-0.352
92,0.0145783,92,0.00613592,92,-0.224
93,0.00927177,93,0,93,-0.096
94,0.00610201,94,-0.00460194,94,0.032
95,0.00511189,95,-0.0076699,95,0.16
96,0.00632868,96,-0.00920388,96,0.288
97,0.00976975,97,-0.00920388,97,0.416
98,0.0154461,98,-0.00920388,98,0.544
99,0.0233648,99,-0.0076699,99,0.672
100,0.0335303,100,-0.00153398,100,0.8
101,0.0459454,101,0.00460194,101,0.928
102,0.0598939,102,0.0153398,102,0.944
103,0.0739969,103,0.0245437,103,0.816
104,0.0873776,104,0.0368155,104,0.688
105,0.0994781,105,0.0490874,105,0.56
106,0.109944,106,0.0598253,106,0.432
107,0.118549,107,0.0705631,107,0.304
108,0.12515,108,0.078233,108,0.176
109,0.129657,109,0.082835,109,0.048
110,0.13201,110,0.0874369,110,-0.08
111,0.132173,111,0.0889709,111,-0.208
112,0.130122,112,0.0905049,112,-0.336
113,0.125843,113,0.0905049,113,-0.464
114,0.119326,114,0.0905049,114,-0.592
115,0.110565,115,0.0859029,115,-0.72
116,0.0995555,116,0.079767,116,-0.848
117,0.0862961,117,0.0720971,117,-0.976
118,0.0721184,118,0.0613592,118,-0.896
119,0.0581774,119,0.0490874,119,-0.768
120,0.0452076,120,0.0383495,120,-0.64
121,0.033676,121,0.0260777,121,-0.512
122,0.02388,122,0.0153398,122,-0.384
123,0.0160083,123,0.00613592,123,-0.256
124,0.0101813,124,-0.00153398,124,-0.128
125,0.00647531,125,-0.00613592,125,0
126,0.00493897,126,-0.0107379,126,0.128
127,0.0056032,127,-0.0122718,127,0.256
128,0.00848767,128,-0.0122718,128,0.384
129,0.0136049,129,-0.0122718,129,0.512
130,0.0209628,130,-0.0107379,130,0.64
131,0.0305664,131,-0.00613592,131,0.768
132,0.0424191,132,0.00153398,132,0.896
133,0.056215,133,0.0107379,133,0.976
134,0.0704261,134,0.0199418,134,0.848
135,0.0840807,135,0.0322136,135,0.72
136,0.0965606,136,0.0444854,136,0.592
137,0.107473,137,0.0536893,137,0.464
138,0.116567,138,0.0659612,138,0.336
139,0.123685,139,0.0736311,139,0.208
140,0.128725,140,0.079767,140,0.08
141,0.131622,141,0.0843689,141,-0.048
142,0.132336,142,0.0874369,142,-0.176
143,0.130842,143,0.0874369,143,-0.304
144,0.127121,144,0.0874369,144,-0.432
145,0.121165,145,0.0874369,145,-0.56
146,0.112965,146,0.0843689,146,-0.688
147,0.102518,147,0.079767,147,-0.816
148,0.0898219,148,0.0720971,148,-0.944
149,0.075797,149,0.0628932,149,-0.928
150,0.061748,150,0.0521553,150,-0.8
151,0.0485043,151,0.0383495,151,-0.672
152,0.0365934,152,0.0276117,152,-0.544
153,0.0263509,153,0.0168738,153,-0.416
154,0.0179902,154,0.00613592,154,-0.288
155,0.0116469,155,-0.00153398,155,-0.16
156,0.00740745,156,-0.0076699,156,-0.032
157,0.00532664,157,-0.0107379,157,0.096
158,0.00543943,158,-0.0122718,158,0.224
159,0.007768,159,-0.0138058,159,0.352
160,0.0123265,160,-0.0138058,160,0.48
161,0.0191239,161,-0.0138058,161,0.608
162,0.0281659,162,-0.00920388,162,0.736
163,0.0394562,163,-0.00153398,163,0.864
164,0.052997,164,0.00613592,164,0.992
165,0.067251,165,0.0153398,165,0.88
166,0.0811381,166,0.0276117,166,0.752
167,0.093971,167,0.0398835,167,0.624
168,0.105313,168,0.0521553,168,0.496
169,0.114886,169,0.0613592,169,0.368
170,0.122513,170,0.0705631,170,0.24
171,0.128082,171,0.076699,171,0.112
172,0.131521,172,0.082835,172,-0.016
173,0.132785,173,0.0859029,173,-0.144
174,0.131845,174,0.0859029,174,-0.272
175,0.128683,175,0.0859029,175,-0.4
176,0.123286,176,0.0859029,176,-0.528
177,0.115648,177,0.0843689,177,-0.656
178,0.105763,178,0.079767,178,-0.784
179,0.0936297,179,0.0720971,179,-0.912
180,0.0797575,180,0.0644272,180,-0.96
181,0.0656005,181,0.0536893,181,-0.832
182,0.0520829,182,0.0414175,182,-0.704
183,0.0397927,183,0.0291456,183,-0.576
184,0.0291037,184,0.0168738,184,-0.448
185,0.0202539,185,0.0076699,185,-0.32
186,0.0133944,186,0,186,-0.192
187,0.00862143,187,-0.0076699,187,-0.064
188,0.00599615,188,-0.0107379,188,0.064
189,0.00555748,189,-0.0138058,189,0.192
190,0.00733016,190,-0.0138058,190,0.32
191,0.0113299,191,-0.0138058,191,0.448
192,0.0175668,192,-0.0138058,192,0.576
193,0.0260472,193,-0.0122718,193,0.704
194,0.0367751,194,-0.00460194,194,0.832
195,0.049753,195,0.00306796,195,0.96
196,0.0638543,196,0.0122718,196,0.912
197,0.0778493,197,0.0245437,197,0.784
198,0.0909561,198,0.0352816,198,0.656
199,0.102677,199,0.0460194,199,0.528
200,0.112697,200,0.0582913,200,0.4
201,0.120813,201,0.0659612,201,0.272
202,0.126898,202,0.0736311,202,0.144
203,0.130871,203,0.079767,203,0.016
204,0.132679,204,0.082835,204,-0.112
205,0.132291,205,0.0843689,205,-0.24
206,0.129684,206,0.0843689,206,-0.368
207,0.124846,207,0.0843689,207,-0.496
208,0.117769,208,0.0843689,208,-0.624
209,0.108446,209,0.079767,209,-0.752
210,0.0968744,210,0.0720971,210,-0.88
211,0.0831548,211,0.0644272,211,-0.992
212,0.0688895,212,0.0536893,212,-0.864
213,0.055098,213,0.0414175,213,-0.736
214,0.0424284,214,0.0306796,214,-0.608
215,0.031293,215,0.0168738,215,-0.48
216,0.021954,216,0.00613592,216,-0.352
217,0.0145783,217,-0.00153398,217,-0.224
218,0.00927177,218,-0.0076699,218,-0.096
219,0.00610201,219,-0.0138058,219,0.032
220,0.00511189,220,-0.0168738,220,0.16
221,0.00632868,221,-0.0168738,221,0.288
222,0.00976975,222,-0.0168738,222,0.416
223,0.0154461,223,-0.0168738,223,0.544
224,0.0233648,224,-0.0153398,224,0.672
225,0.0335303,225,-0.0107379,225,0.8
226,0.0459454,226,-0.00306796,226,0.928
227,0.0598939,227,0.00613592,227,0.944
228,0.0739969,228,0.0168738,228,0.816
229,0.0873776,229,0.0291456,229,0.688
230,0.0994781,230,0.0414175,230,0.56
231,0.109944,231,0.0521553,231,0.432
232,0.118549,232,0.0613592,232,0.304
233,0.12515,233,0.0690291,233,0.176
234,0.129657,234,0.0751651,234,0.048
235,0.13201,235,0.079767,235,-0.08
236,0.132173,236,0.081301,236,-0.208
237,0.130122,237,0.081301,237,-0.336
238,0.125843,238,0.081301,238,-0.464
239,0.119326,239,0.081301,239,-0.592
240,0.110565,240,0.078233,240,-0.72
241,0.0995555,241,0.0720971,241,-0.848
242,0.0862961,242,0.0628932,242,-0.976
243,0.0721184,243,0.0536893,243,-0.896
244,0.0581774,244,0.0414175,244,-0.768
245,0.0452076,245,0.0291456,245,-0.64
246,0.033676,246,0.0184078,246,-0.512
247,0.02388,247,0.0076699,247,-0.384
248,0.0160083,248,-0.00153398,248,-0.256
249,0.0101813,249,-0.00920388,249,-0.128
250,0.00647531,250,-0.0138058,250,0
251,0.00493897,251,-0.0184078,251,0.128
252,0.0056032,252,-0.0199418,252,0.256
253,0.00848767,253,-0.0199418,253,0.384
254,0.0136049,254,-0.0199418,254,0.512
255,0.0209628,255,-0.0199418,255,0.64
256,0.0305664,256,-0.0138058,256,0.768
257,0.0424191,257,-0.0076699,257,0.896
258,0.056215,258,0.00153398,258,0.976
259,0.0704261,259,0.0122718,259,0.848
260,0.0840807,260,0.0245437,260,0.72
261,0.0965606,261,0.0368155,261,0.592
262,0.107473,262,0.0475534,262,0.464
263,0.116567,263,0.0567573,263,0.336
264,0.123685,264,0.0644272,264,0.208
265,0.128725,265,0.0705631,265,0.08
266,0.131622,266,0.076699,266,-0.048
267,0.132336,267,0.078233,267,-0.176
268,0.130842,268,0.079767,268,-0.304
269,0.127121,269,0.079767,269,-0.432
270,0.121165,270,0.079767,270,-0.56
271,0.112965,271,0.076699,271,-0.688
272,0.102518,272,0.0705631,272,-0.816
273,0.0898219,273,0.0628932,273,-0.944
274,0.075797,274,0.0536893,274,-0.928
275,0.061748,275,0.0429515,275,-0.8
276,0.0485043,276,0.0291456,276,-0.672
277,0.0365934,277,0.0184078,277,-0.544
278,0.0263509,278,0.0076699,278,-0.416
279,0.0179902,279,-0.00153398,279,-0.288
280,0.0116469,280,-0.0107379,280,-0.16
281,0.00740745,281,-0.0153398,281,-0.032
282,0.00532664,282,-0.0199418,282,0.096
283,0.00543943,283,-0.0214757,283,0.224
284,0.007768,284,-0.0214757,284,0.352
285,0.0123265,285,-0.0214757,285,0.48
286,0.0191239,286,-0.0214757,286,0.608
287,0.0281659,287,-0.0184078,287,0.736
288,0.0394562,288,-0.0122718,288,0.864
289,0.052997,289,-0.00460194,289,0.992
290,0.067251,290,0.00613592,290,0.88
291,0.0811381,291,0.0168738,291,0.752
292,0.093971,292,0.0291456,292,0.624
293,0.105313,293,0.0398835,293,0.496
294,0.114886,294,0.0506214,294,0.368
295,0.122513,295,0.0598253,295,0.24
296,0.128082,296,0.0674952,296,0.112
297,0.131521,297,0.0720971,297,-0.016
298,0.132785,298,0.0751651,298,-0.144
299,0.131845,299,0.076699,299,-0.272
300,0.128683,300,0.076699,300,-0.4
301,0.123286,301,0.076699,301,-0.528
302,0.115648,302,0.0751651,302,-0.656
303,0.105763,303,0.0690291,303,-0.784
304,0.0936297,304,0.0628932,304,-0.912
305,0.0797575,305,0.0536893,305,-0.96
306,0.0656005,306,0.0429515,306,-0.832
307,0.0520829,307,0.0306796,307,-0.704
308,0.0397927,308,0.0199418,308,-0.576
309,0.0291037,309,0.0076699,309,-0.448
310,0.0202539,310,-0.00153398,310,-0.32
311,0.0133944,311,-0.0107379,311,-0.192
312,0.00862143,312,-0.0168738,312,-0.064
313,0.00599615,313,-0.0214757,313,0.064
314,0.00555748,314,-0.0230097,314,0.192
315,0.00733016,315,-0.0245437,315,0.32
316,0.0113299,316,-0.0245437,316,0.448
317,0.0175668,317,-0.0245437,317,0.576
318,0.0260472,318,-0.0214757,318,0.704
319,0.0367751,319,-0.0153398,319,0.832
320,0.049753,320,-0.00613592,320,0.96
321,0.0638543,321,0.00153398,321,0.912
322,0.0778493,322,0.0138058,322,0.784
323,0.0909561,323,0.0245437,323,0.656
324,0.102677,324,0.0368155,324,0.528
325,0.112697,325,0.0475534,325,0.4
326,0.120813,326,0.0552233,326,0.272
327,0.126898,327,0.0628932,327,0.144
328,0.130871,328,0.0690291,328,0.016
329,0.132679,329,0.0720971,329,-0.112
330,0.132291,330,0.0751651,330,-0.24
331,0.129684,331,0.0751651,331,-0.368
332,0.124846,332,0.0751651,332,-0.496
333,0.117769,333,0.0736311,333,-0.624
334,0.108446,334,0.0690291,334,-0.752
335,0.0968744,335,0.0628932,335,-0.88
336,0.0831548,336,0.0536893,336,-0.992
337,0.0688895,337,0.0444854,337,-0.864
338,0.055098,338,0.0322136,338,-0.736
339,0.0424284,339,0.0199418,339,-0.608
340,0.031293,340,0.0076699,340,-0.48
341,0.021954,341,-0.00153398,341,-0.352
342,0.0145783,342,-0.0107379,342,-0.224
343,0.00927177,343,-0.0168738,343,-0.096
344,0.00610201,344,-0.0230097,344,0.032
345,0.00511189,345,-0.0260777,345,0.16
346,0.00632868,346,-0.0260777,346,0.288
347,0.00976975,347,-0.0260777,347,0.416
348,0.0154461,348,-0.0260777,348,0.544
349,0.0233648,349,-0.0245437,349,0.672
350,0.0335303,350,-0.0199418,350,0.8
351,0.0459454,351,-0.0122718,351,0.928
352,0.0598939,352,-0.00306796,352,0.944
353,0.0739969,353,0.00920388,353,0.816
354,0.0873776,354,0.0199418,354,0.688
355,0.0994781,355,0.0322136,355,0.56
356,0.109944,356,0.0429515,356,0.432
357,0.118549,357,0.0506214,357,0.304
358,0.12515,358,0.0598253,358,0.176
359,0.129657,359,0.0659612,359,0.048
360,0.13201,360,0.0705631,360,-0.08
361,0.132173,361,0.0720971,361,-0.208
362,0.130122,362,0.0720971,362,-0.336
363,0.125843,363,0.0720971,363,-0.464
364,0.119326,364,0.0720971,364,-0.592
365,0.110565,365,0.0690291,365,-0.72
366,0.0995555,366,0.0628932,366,-0.848
367,0.0862961,367,0.0536893,367,-0.976
368,0.0721184,368,0.0429515,368,-0.896
369,0.0581774,369,0.0322136,369,-0.768
370,0.0452076,370,0.0199418,370,-0.64
371,0.033676,371,0.00920388,371,-0.512
372,0.02388,372,-0.00153398,372,-0.384
373,0.0160083,373,-0.0107379,373,-0.256
374,0.0101813,374,-0.0184078,374,-0.128
375,0.00647531,375,-0.0245437,375,0
376,0.00493897,376,-0.0276117,376,0.128
377,0.0056032,377,-0.0291456,377,0.256
378,0.00848767,378,-0.0291456,378,0.384
379,0.0136049,379,-0.0291456,379,0.512
380,0.0209628,380,-0.0276117,380,0.64
381,0.0305664,381,-0.0230097,381,0.768
382,0.0424191,382,-0.0153398,382,0.896
383,0.056215,383,-0.0076699,383,0.976
384,0.0704261,384,0.00460194,384,0.848
385,0.0840807,385,0.0153398,385,0.72
386,0.0965606,386,0.0260777,386,0.592
387,0.107473,387,0.0368155,387,0.464
388,0.116567,388,0.0475534,388,0.336
389,0.123685,389,0.0552233,389,0.208
390,0.128725,390,0.0628932,390,0.08
391,0.131622,391,0.0674952,391,-0.048
392,0.132336,392,0.0705631,392,-0.176
393,0.130842,393,0.0705631,393,-0.304
394,0.127121,394,0.0705631,394,-0.432
395,0.121165,395,0.0705631,395,-0.56
396,0.112965,396,0.0674952,396,-0.688
397,0.102518,397,0.0628932,397,-0.816
398,0.0898219,398,0.0552233,398,-0.944
399,0.075797,399,0.0444854,399,-0.928
400,0.061748,400,0.0322136,400,-0.8
401,0.0485043,401,0.0214757,401,-0.672
402,0.0365934,402,0.00920388,402,-0.544
403,0.0263509,403,-0.00153398,403,-0.416
404,0.0179902,404,-0.0107379,404,-0.288
405,0.0116469,405,-0.0184078,405,-0.16
406,0.00740745,406,-0.0245437,406,-0.032
407,0.00532664,407,-0.0291456,407,0.096
408,0.00543943,408,-0.0306796,408,0.224
409,0.007768,409,-0.0306796,409,0.352
410,0.0123265,410,-0.0306796,410,0.48
411,0.0191239,411,-0.0306796,411,0.608
412,0.0281659,412,-0.0260777,412,0.736
413,0.0394562,413,-0.0199418,413,0.864
414,0.052997,414,-0.0122718,414,0.992
415,0.067251,415,-0.00153398,415,0.88
416,0.0811381,416,0.0107379,416,0.752
417,0.093971,417,0.0214757,417,0.624
418,0.105313,418,0.0337476,418,0.496
419,0.114886,419,0.0429515,419,0.368
420,0.122513,420,0.0521553,420,0.24
421,0.128082,421,0.0598253,421,0.112
422,0.131521,422,0.0644272,422,-0.016
423,0.132785,423,0.0674952,423,-0.144
424,0.131845,424,0.0690291,424,-0.272
425,0.128683,425,0.0690291,425,-0.4
426,0.123286,426,0.0690291,426,-0.528
427,0.115648,427,0.0674952,427,-0.656
428,0.105763,428,0.0613592,428,-0.784
429,0.0936297,429,0.0552233,429,-0.912
430,0.0797575,430,0.0460194,430,-0.96
431,0.0656005,431,0.0337476,431,-0.832
432,0.0520829,432,0.0230097,432,-0.704
433,0.0397927,433,0.0107379,433,-0.576
434,0.0291037,434,-0.00153398,434,-0.448
435,0.0202539,435,-0.0107379,435,-0.32
436,0.0133944,436,-0.0184078,436,-0.192
437,0.00862143,437,-0.0260777,437,-0.064
438,0.00599615,438,-0.0291456,438,0.064
439,0.00555748,439,-0.0322136,439,0.192
440,0.00733016,440,-0.0322136,440,0.32
441,0.0113299,441,-0.0322136,441,0.448
442,0.0175668,442,-0.0322136,442,0.576
443,0.0260472,443,-0.0291456,443,0.704
444,0.0367751,444,-0.0245437,444,0.832
445,0.049753,445,-0.0153398,445,0.96
446,0.0638543,446,-0.00460194,446,0.912
447,0.0778493,447,0.00460194,447,0.784
448,0.0909561,448,0.0168738,448,0.656
449,0.102677,449,0.0276117,449,0.528
450,0.112697,450,0.0398835,450,0.4
451,0.120813,451,0.0490874,451,0.272
452,0.126898,452,0.0552233,452,0.144
453,0.130871,453,0.0613592,453,0.016
454,0.132679,454,0.0644272,454,-0.112
455,0.132291,455,0.0674952,455,-0.24
456,0.129684,456,0.0674952,456,-0.368
457,0.124846,457,0.0674952,457,-0.496
458,0.117769,458,0.0659612,458,-0.624
459,0.108446,459,0.0613592,459,-0.752
460,0.0968744,460,0.0552233,460,-0.88
461,0.0831548,461,0.0460194,461,-0.992
462,0.0688895,462,0.0352816,462,-0.864
463,0.055098,463,0.0245437,463,-0.736
464,0.0424284,464,0.0122718,464,-0.608
465,0.031293,465,0.00153398,465,-0.48
466,0.021954,466,-0.00920388,466,-0.352
467,0.0145783,467,-0.0184078,467,-0.224
468,0.00927177,468,-0.0260777,468,-0.096
469,0.00610201,469,-0.0306796,469,0.032
470,0.00511189,470,-0.0322136,470,0.16
471,0.00632868,471,-0.0337476,471,0.288
472,0.00976975,472,-0.0337476,472,0.416
473,0.0154461,473,-0.0337476,473,0.544
474,0.0233648,474,-0.0322136,474,0.672
475,0.0335303,475,-0.0260777,475,0.8
476,0.0459454,476,-0.0199418,476,0.928
477,0.0598939,477,-0.00920388,477,0.944
478,0.0739969,478,0.00153398,478,0.816
479,0.0873776,479,0.0122718,479,0.688
480,0.0994781,480,0.0245437,480,0.56
481,0.109944,481,0.0352816,481,0.432
482,0.118549,482,0.0444854,482,0.304
483,0.12515,483,0.0521553,483,0.176
484,0.129657,484,0.0582913,484,0.048
485,0.13201,485,0.0628932,485,-0.08
486,0.132173,486,0.0644272,486,-0.208
487,0.130122,487,0.0644272,487,-0.336
488,0.125843,488,0.0644272,488,-0.464
489,0.119326,489,0.0644272,489,-0.592
490,0.110565,490,0.0613592,490,-0.72
491,0.0995555,491,0.0552233,491,-0.848
492,0.0862961,492,0.0475534,492,-0.976
493,0.0721184,493,0.0368155,493,-0.896
494,0.0581774,494,0.0245437,494,-0.768
495,0.0452076,495,0.0122718,495,-0.64
496,0.033676,496,-0.00153398,496,-0.512
497,0.02388,497,-0.00920388,497,-0.384
498,0.0160083,498,-0.0184078,498,-0.256
499,0.0101813,499,-0.0260777,499,-0.128
500,0.00647531,500,-0.0322136,500,0
501,0.00493897,501,-0.0352816,501,0.128
502,0.0056032,502,-0.0368155,502,0.256
503,0.00848767,503,-0.0368155,503,0.384
504,0.0136049,504,-0.0368155,504,0.512
